publish_date,headline_text
2015-01-21 14:49:07,Pound Drops as BoE Minutes Show Unanimous Vote
2015-01-21 03:38:50,New Zealand Dollar Fragile After Disappointing CPI
2015-01-20 11:34:06,Euro drops on ECB bond purchase eectations
2015-01-20 09:25:22,Aussie Bounces with Help of Data from China
2015-01-19 14:45:38,"Swissie Backs Off After Huge Rally, Retains Most of Gains c"
2015-01-19 14:03:26,Forecast: US Dollar in
2015-01-16 11:35:05,Japanese Yen Mostly Lower After Yesterday's Gains C
2015-01-15 11:41:12,Greenback Mostly Lower on Disappointing Data
2015-01-14 13:18:44,Oil Prices Continue Drag on Canadian Dollar
2015-01-13 12:54:52,Inflation Figures Send Pound Lower
2015-01-12 12:03:08,QE Speculation Weighs on Euro
2015-01-09 00:13:37,Canadian Dollar Mixed During Early Friday's Trading
2015-01-08 16:46:03,Pound Rallies After HPI Report &amp; BoE Meeting
2015-01-08 16:30:40,"Australian Dollar Jumps, Supported by Economic Data"
2015-01-08 11:36:35,Euro Continues to Drop on Future Eectations
2015-01-08 05:50:00,Yen Drops for Second Session as Market Sentiment Improves
2015-01-07 15:44:57,Brazilian Real Gains on Optimism About New Economic Team
2015-01-07 15:18:29,Deflationary Pressure Makes Czech Koruna Weaker
2015-01-07 11:34:21,US Dollar Continues to Strengthen d1
2015-01-07 00:10:49,"Yen Retreats, Retains Support from Safe-Haven Demand"
2015-01-06 18:02:28,Yuan Gains on Hopes for Economic Stimulus
2015-01-06 17:40:03,GBP/USD Drops to New Low on Services PMI
2015-01-06 11:50:20,Euro Continues to Struggle
2015-01-06 02:50:29,Yen Profits from Demand for Safety U
2015-01-06 02:26:29,Australian Dollar Gains on Trade Balance &amp; China's Data u
2015-01-02 14:43:24,Malaysian Ringgit Dragged Down by Oil Prices &amp; Strong Dollar
2015-01-02 14:07:19,Pound Drops to Lowest Since August vs. Dollar
2014-12-30 16:10:19,Consumer Confidence Not Enough for the US Dollar
2014-12-30 12:18:41,Yen Gains as Traders Seek Safe Investment Options C
2014-12-30 04:33:52,"Israel's Central Bank Maintain Key Interest Rate, Shekel Down vs. Dollar"
2014-12-30 03:35:47,Dollar Gains on Euro for Third Session
2014-12-29 13:42:05,"Stocks, Greek Elections Don’t Bring Euro Down"
2014-12-29 12:42:40,Swiss Franc Declines as Consumption Indicator Ticks Down C
2014-12-29 12:16:52,Indian Rupee Drops due to Year-End Dollar Buying
2014-12-27 16:49:50,Dollar Retains Strength During Quiet Trading Week U
2014-12-26 11:42:08,Ruble Halts Its Impressive Rally u
2014-12-26 10:51:12,Malaysian Ringgit Gains After Excessive Losses
2014-12-25 14:42:58,Turkish Lira Drops as Central Bank Refrains from Action U
2014-12-25 14:07:44,Ruble Gains for Fifth Day
2014-12-24 21:36:45,"Dollar Remains Below Opening Level, Losses Limited"
2014-12-24 15:16:40,Euro Continues to Struggle; Likely to Struggle in
2014-12-24 02:28:32,"Dollar Backs Off Following Gains, Remains Strong"
2014-12-23 11:43:07,NZD Gains as New Zealand Trade Deficit Shrinks
2014-12-23 11:40:27,US Dollar Trades Mixed in Sign of What Could Come in u
2014-12-23 10:50:57,Malaysian Ringgit Suffers from Lower Oil Prices
2014-12-22 11:34:49,"Euro regains ground, but not for long 8"
2014-12-22 10:46:22,Taiwan Dollar Unable to Hold Ground vs. US Counterpart
2014-12-22 09:59:19,"Indian Rupee Weakens on Fed Tightening Eectations, Recovers u8"
2014-12-20 10:17:02,Dollar Ends Last FOMC Week in on Strong Note
2014-12-19 21:42:18,Euro Falls Despite Positive Data from Germany
2014-12-19 13:49:15,Yen Drops as BoJ Keeps Stimulus Unchanged
2014-12-19 11:35:11,UK Pound Loses Ground After Confidence Report
2014-12-18 11:33:14,Euro Continues to Drop on Eectations of More Easing
2014-12-17 22:24:29,"CAD Ignores Negative Domestic Fundamentals, Unable to Outperform USD 9"
2014-12-17 20:59:54,Dollar's Drop After FOMC Meeting Short-Lived
2014-12-17 18:21:34,Ruble Gains with Support from Bank of Russia
2014-12-17 17:42:01,GBP Gains vs. EUR &amp; JPY After BoE Minutes &amp; Employment Data 2
2014-12-17 11:36:51,Euro’s Performance Resumes Downward Trend
2014-12-17 06:51:02,Dollar Bounces After Decline
2014-12-17 06:15:31,Pound Mixed Following Poor Economic Data
2014-12-16 11:26:28,Loonie's Struggles Continue as Oil Continues to Fall
2014-12-16 09:57:18,Australian Dollar Mixed After RBA Minutes
2014-12-16 09:16:23,Russian Ruble Unable to Keep Record Gains 9
2014-12-15 21:08:21,"Dollar Gains vs. Major, Unable to Beat Yen C"
2014-12-15 18:42:43,Norwegian Krone Remains Weak After Interest Rate Cut
2014-12-15 12:08:45,Pound Drops as House Prices Demonstrate Record Drop
2014-12-15 11:26:28,Euro Mostly Lower Against Major Counterparts on Greece
2014-12-15 10:58:48,Yen Gains After Abe Wins Elections 9
2014-12-13 17:10:38,"Dollar Loses Bullish Momentum, Falling Over Week"
2014-12-11 11:52:44,Greenback Continues to Look for Direction c
2014-12-11 09:03:28,Australian Dollar Retreats After Rally
2014-12-11 06:52:08,NZ Dollar Rallies as RBNZ Promises Interest Rate Hikes
2014-12-10 12:59:00,Yuan Gains Even as Inflation Slows
2014-12-10 11:34:33,UK Pound Gains Some Ground 1
2014-12-09 11:47:56,Euro Gets a Temporary Boost
2014-12-09 11:31:30,US Dollar Mostly Lower on Profit Taking and Consolidation
2014-12-08 21:34:38,Yen Bounces from Multi-Year Lows
2014-12-08 16:01:36,Malaysian Ringgit Drops as US Jobs Growth Fuels Rate Hike Speculations
2014-12-08 11:53:35,Aussie Selloff Eases Even After Disappointing Forecasts 1
2014-12-08 11:33:12,UK Pound Gains Ground Against Major Counterparts
2014-12-06 05:03:51,"CAD Touches Lowest Since vs. USD, Gains vs. EUR &amp; JPY"
2014-12-06 03:58:59,Dollar Settles Higher After Impressive NFP
2014-12-05 11:52:17,US Dollar Index Continues to Climb
2014-12-05 09:38:53,Aussie Dips vs. Greenback Ahead of Employment Data
2014-12-05 01:37:40,Canadian Dollar Turns Down
2014-12-04 12:53:09,Pound Edges Down After BoE Meeting 2
2014-12-04 11:51:32,Australian Dollar Dips as Fundamentals Fail to Support 12
2014-12-04 11:29:08,Yen Continues to Weaken Against Other Currencies
2014-12-03 23:56:13,Sterling Rally with Help of Positive News from Britain 0
2014-12-03 21:23:04,US Economic Indicators Remain Beneficial for Dollar
2014-12-03 11:37:51,Loonie Recovers to Some Degree
2014-12-03 11:19:42,Euro Falls Across the Board Ahead of ECB
2014-12-03 10:37:05,Ruble Drops to Record Low as Russian Economy Suffers
2014-12-03 03:02:18,AUD Drops to Lowest Since vs. USD
2014-12-03 01:54:40,"Pound Drops vs. Dollar, Holds Ground vs. Other Peers"
2014-12-02 18:36:35,Mexican Peso Weakens Below per Dollar
2014-12-02 11:51:44,US Dollar Eected to Strengthen on Currency Wars C
2014-12-02 11:32:35,Euro Trades Mixed After Producer Prices Data
2014-12-02 06:00:46,"Aussie Rises for Second Day, Gets Help from Fundamentals"
2014-12-02 03:33:59,"Yen Gains, Under Pressure from Credit Rating Downgrade"
2014-12-01 17:54:40,Aussie Bounce from Multi-Year Low
2014-12-01 14:37:52,Swiss Franc Higher After Referendum
2014-12-01 11:50:25,Loonie Finds a Little Support in Forex Trading
2014-12-01 11:36:45,Manufacturing Data Helps UK Pound
2014-11-29 09:58:03,Dollar Caps Mixed Week &amp; Good Month c
2014-11-29 01:04:34,"EUR/USD Ends Friday with Losses, EUR/GBP &amp; EUR/JPY Rally"
2014-11-28 15:39:28,NZ Dollar Trims Losses
2014-11-28 13:30:48,US Dollar Index Gains Ground as Commodities Fall
2014-11-27 17:58:00,Canadian Dollar Sinks After OPEC Meeting d
2014-11-26 15:56:24,Taiwan Dollar Joins Yen in Rally
2014-11-26 14:58:01,Brazilian Real Gains on Hopes for New Finance Minister
2014-11-25 23:15:46,Euro Bounces as US Indicators Disappoint
2014-11-25 15:18:38,Norwegian Krone Drops Ahead of OPEC Meeting 1
2014-11-25 13:44:16,NZ Dollar Sinks as Inflation Eectations Deteriorate
2014-11-25 12:22:33,US Dollar Higher Against European Currencies
2014-11-24 20:13:54,Outlook for Euro: Bears Wait for Downtrend Resumption
2014-11-24 15:18:28,"NZD Fails to Rally vs. USD, Keeps Gains vs. JPY C"
2014-11-24 14:56:04,Brazilian Real Falls Finance Minister Not Named Yet D
2014-11-22 16:23:24,Euro Loses Ground by Weekend
2014-11-21 11:46:33,Euro Plunges Following Draghi’s Comments 2
2014-11-20 11:45:51,Eurozone PMI Data Sends Euro Lower
2014-11-19 14:56:41,"NZ Dollar Fall on Risk-Off Sentiment, Bounces"
2014-11-19 11:46:55,BOE Minutes Help UK Pound
2014-11-19 11:25:44,"US Dollar Slightly Lower, But Firm"
2014-11-18 11:47:25,"US Dollar Pulls Back, Consolidating After Recent Rally"
2014-11-18 11:22:26,"Loonie Trades Mixed, but Higher Against the US Dollar"
2014-11-17 11:50:09,US Dollar Mostly Higher After Wild Morning
2014-11-17 11:31:16,"Aussie Swings, Then Moves Lower"
2014-11-14 11:44:53,Sterling Set to Close Much Lower on the Week
2014-11-14 11:19:35,US Dollar Surges Higher Overnight
2014-11-13 11:55:18,"Euro Higher Today, but Could Fall Later"
2014-11-13 11:32:41,Canadian Dollar Holds to Gains
2014-11-12 12:01:41,US Dollar Maintains a Firm Undertone
2014-11-11 12:04:03,Euro Loses Ground on Policy Eectations
2014-11-11 09:21:55,MFX beta version - Intellectual social trading system! Watch or visit MFX
2014-11-10 12:03:35,Loonie Gains Some Ground After China Swap Agreement
2014-11-07 11:48:56,No Help for the UK Pound in Forex Trading
2014-11-07 11:28:43,US Dollar Moderates a Bit
2014-11-06 11:49:47,US Dollar Settles Down
2014-11-06 11:30:38,Euro Gets a Little Boost Ahead of ECB Annoucement Cd
2014-11-05 11:59:33,US Dollar Surges Following US Midterm Elections
2014-11-05 11:59:06,Loonie Drops Against Greenback as Oil Prices Continue to Fall
2014-11-04 11:56:31,Euro Pares Gains as European Union Revises Outlook
2014-11-04 11:36:34,"US Dollar Falls Back, Consolidating Against Major Currencies"
2014-11-03 11:52:00,Manufacturing Data Boosts UK Pound 8
2014-11-03 11:19:43,"Eurozone Manufacturing PMI Disappoints, Sending Euro Lower"
2014-10-31 10:58:30,New Japanese Easing Surprises Markets and Sends Yen Lower
2014-10-31 10:29:37,Euro Lower on Quantitative Easing Possibility
2014-10-30 10:50:42,Data Helps Euro Pare Some of Its Losses U
2014-10-30 10:29:32,Canadian Dollar Trades Mixed Against Major Counterparts
2014-10-29 10:55:22,UK Pound Struggles Against Its Major Counterparts
2014-10-29 10:27:56,"Euro Trades Down Against US Dollar, Japanese Yen"
2014-10-28 10:50:13,Loonie Gains a Bit Against Major Counterparts
2014-10-27 10:49:08,Japanese Yen Gains Ground Against Major Counterparts
2014-10-27 10:28:19,Euro Gets a Little Help From Stress Test Results
2014-10-23 10:49:25,Dollar Index Heads Lower After Bouncing Earlier
2014-10-23 10:25:53,Euro Gains on Manufacturing Data 1
2014-10-22 10:53:48,UK Pound Slumps After BOE Minutes
2014-10-22 10:33:10,US Dollar Gains Ground on Risk Aversion
2014-10-21 10:51:07,Euro Drops as ECB Buys Covered Bonds
2014-10-20 17:05:03,Russian Ruble Tumbles After Moody's Downgrade d
2014-10-20 10:49:52,Dollar Drops on Rate Hike Speculation
2014-10-20 10:25:40,Euro Trades Mixed on the FX Market
2014-10-17 10:45:04,Higher Stocks Help UK Pound
2014-10-16 10:52:22,Euro Falls Back After Rally 8
2014-10-16 10:25:25,Oil Weighs Heavily on Canadian Dollar c1
2014-10-16 03:24:16,Aussie Losses Steam Following Yesterday's Rally
2014-10-15 10:52:03,Dollar Builds on Gains Against European Currencies
2014-10-15 10:29:10,Euro Mostly Lower as Germany Cuts Growth Forecast
2014-10-14 10:49:00,Loonie Gains Against European Counterparts U
2014-10-14 10:31:43,Sterling Continues to Struggle Against Counterparts
2014-10-13 10:26:28,South Korean Won Joins Rally After China's Data
2014-09-30 16:43:43,"Yen Higher Now, but Will It Last? 8"
2014-09-30 10:46:22,Loonie Continues to Weaken Against the Greenback
2014-09-30 10:26:20,UK Pound Sees Some Help From Economy
2014-09-29 10:48:00,US Dollar Strengthens on Uncertainty and Unrest
2014-09-29 10:27:35,Euro Eected to Remain Lower c
2014-09-26 10:41:50,Yen Drops After Inflation Data d
2014-09-26 10:23:41,Loonie Tries to Make Up Lost Ground 2
2014-09-25 12:37:24,Greenback Gains on Increased Policy Divergence D
2014-09-24 10:46:27,Euro Continues to Struggle Against Counterparts
2014-09-24 10:22:00,UK Pound Continues in Strength
2014-09-24 07:45:16,Aussie Attempts to Overcome Bearish Bias
2014-09-24 05:48:55,NZD Edges Higher as New Zealand Trade Balance Improves
2014-09-23 12:56:05,"Ruble Advances, Endangering Russian Economy"
2014-09-23 12:25:09,South Korean Won Advances with Help from Chinese Data
2014-09-23 11:13:34,US Dollar Pauses for Breather
2014-09-23 10:41:40,Euro Economic Data Could Prompt More ECB Action
2014-09-23 07:38:03,"Yen Rises, Undeterred by Risk Appetite"
2014-09-23 07:37:13,Yen Rises Undeterred by Risk Appetite
2014-09-23 05:29:27,"China's Data Pleasantly Surprises, Aussie Edges Higher"
2014-09-22 10:41:06,Fears of China's Slowdown Push Aussie Lower
2014-09-22 08:53:10,Fundamentals Prevent NZD from Rallying
2014-09-20 22:50:23,Referendum Week Turns Positive for Sterling
2014-09-19 12:25:37,"Malaysian Central Bank Keeps Rates on Hold, Ringgit Drops"
2014-09-19 12:08:19,"Scotland Rejects Independence, Pound Erases Gains"
2014-09-19 02:17:41,Sterling Jumps on Speculations Scotland Will Remain in UK
2014-09-19 01:06:13,US Economic Indicators Lead to Mixed Performance of USD
2014-09-18 17:48:57,"Norges Bank Plans No Interest Rate Cuts, Krone Jumps"
2014-09-18 17:34:59,Swiss Franc Jumps as SNB Keeps Policy Unchanged 8
2014-09-18 07:05:08,New Zealand Economic Growth Lifts NZD
2014-09-18 05:07:16,"Dollar Rallies After Fed Meeting, Keeps Gains 9"
2014-09-17 10:51:46,Thai Baht Unable to Maintain Rally After Central Bank's Decision
2014-09-17 10:51:10,Dollar Consolidating Ahead of FOMC
2014-09-17 10:21:10,Aussie Unable to Profit from China's Stimulus
2014-09-17 02:37:21,NZ Dollar Reverses Gains as Current-Account Deficit Widens
2014-09-17 02:00:53,Canadian Dollar Keeps Huge Gains
2014-09-16 16:51:56,Brazilian Real Strengthens Ahead of Election Month
2014-09-16 15:54:02,Russian Ruble Drops to Record Lows on Sanction Fears
2014-09-16 10:51:31,Euro Mostly Steady Following ZEW
2014-09-16 10:31:49,Pound Continues to Struggle as Independence Vote Looms
2014-09-16 04:07:37,Aussie Extends Rally After RBA Minutes 1
2014-09-16 02:46:18,Dollar Backs Off After Mixed Data
2014-09-15 11:25:32,Swiss Franc Weakened by Negative Interest Rates Speculations
2014-09-15 10:47:54,"Yen Higher Now, but Will it Last? 8"
2014-09-15 10:25:07,Weak Chinese Data Hits the Euro
2014-09-15 09:47:27,Aussie Opens Sharply Lower After China's Data
2014-09-14 06:02:26,Dollar Retains Strength Ahead of FOMC Week
2014-09-13 02:40:30,Aussie Eeriences Terrible Week
2014-09-12 23:58:24,Interest Rate Hike Bets Continue to Support Dollar
2014-09-12 17:26:54,"USD Rises vs. JPY on Economic Data, Loses Ground to EUR &amp; GBP"
2014-09-12 17:04:19,NZ Dollar Ends Week Very Soft
2014-09-12 10:34:22,Is the Euro Still too Strong?
2014-09-11 10:43:47,UK Pound Sees Slight Gains
2014-09-11 10:19:22,Canadian Dollar Pulls Back a Bit After Housing Starts Data
2014-09-10 23:16:42,Interest Rate Hike Bets Continue to Support Dollar
2014-09-10 12:28:22,NZ Dollar Weaker Ahead of RBNZ Meeting
2014-09-10 11:55:01,Australian Dollar Makes Way Lower with Consumer Sentiment
2014-09-10 10:51:01,"Euro Takes a Breather, Holding Above Lows"
2014-09-10 04:42:38,"Pound Bounces, Remains Under Pressure 1"
2014-09-10 03:01:19,"Canadian Dollar Bounces, Rises for Third Session vs. Yen d"
2014-09-09 11:57:52,Indian Rupee Loses Value vs. Dollar
2014-09-09 11:13:39,Yuan Rises as PBoC Raises Fixing by Most Since
2014-09-09 10:49:43,US Dollar Index Holds to Gains
2014-09-09 10:29:50,Euro Moves Lower as ECB Members Praise Rate Cuts
2014-09-09 06:26:24,Yen Extends Drop After BoJ Minutes
2014-09-09 02:30:54,Aussie Retains Downward Bias 1
2014-09-08 18:27:26,"NZD/USD Falls due to Monetary Policy Outlook, NZD/JPY Rallies d"
2014-09-08 17:31:42,Aussie Loses Ground Despite Support from Fundamentals
2014-09-08 10:51:38,Scottish Independence Weighs on Pound
2014-09-08 10:28:49,Japanese Yen Mostly Lower After GDP Data
2014-09-07 22:22:19,Can Dollar Maintain Rally Over Next Week? 0
2014-09-07 00:35:08,Euro Falls for Eight Week 1
2014-09-05 21:33:54,"Canada Loses Jobs, Losses of CAD Limited"
2014-09-05 19:25:18,"NFP Make Nasty Surprise for Dollar Bulls, USD Halts Rally ud0"
2014-09-05 12:25:46,"JPY Bounces After Touching Six-Year Low vs. USD, Loses Ground to EUR"
2014-09-05 11:36:18,Malaysian Ringgit Retains Losses After ECB Surprise
2014-09-05 10:45:09,Loonie Trades Mixed as This Week's Dust Settles
2014-09-05 10:28:31,Euro Makes Small Gains
2014-09-04 23:48:20,Dollar Holds onto Massive Gains
2014-09-04 14:32:25,Sterling Attempts to Gain Ground After BoE
2014-09-04 14:06:03,"Yen Recovers After BoJ, Remains Soft vs. Dollar"
2014-09-04 13:45:05,Big Shock: ECB Cuts Interest Rates to Record Lows d
2014-09-04 10:48:16,Policy Eectations Boost US Dollar Index
2014-09-04 10:31:14,Euro Drops on Policy Eectations
2014-09-04 02:07:30,Chilean Peso Ignores Negative Revision to Growth Projections
2014-09-04 01:15:43,Yen Weakens Ahead of BoJ Policy Announcement
2014-09-03 17:35:49,"Swedish Krona Rises, Ignoring QE Talks"
2014-09-03 16:48:58,Bank of Canada Propels CAD Higher
2014-09-03 10:42:29,Japanese Yen Mostly Lower After Services Data
2014-09-03 10:26:03,Dollar Pulls Back After Initial Gains d
2014-09-02 17:56:32,"Pound Sinks, Finds No Help from Construction PMI"
2014-09-02 16:39:06,Fundamentals Play Against New Zealand Dollar
2014-09-02 10:34:18,QE Speculation Weighs on EUR/USD 2
2014-09-02 10:17:18,Could Ukrainian Troubles Help the Loonie?
2014-09-02 05:21:36,Aussie Keeps Losses After RBA Meeting
2014-09-02 04:42:44,Fed Policy Outlook Continues to Support US Dollar
2014-09-02 03:27:56,Fed Policy Outlook Continues to Support of US Dollar
2014-09-01 16:24:29,Indian Rupee Erases Losses
2014-09-01 15:46:58,USD/RUB Reaches Record High on Sanctions Worries
2014-09-01 15:04:44,"Dollar Gains on Domestic Data, Loses Ground vs. Yen"
2014-08-30 15:11:15,Another Weekly Decline for Euro on Easing Bets 9
2014-08-29 15:32:33,"AUD Falls vs. USD, Holds Ground vs. JPY"
2014-08-29 14:20:33,Russian Ruble Slumps as Ukrainian Crisis Worsens
2014-08-29 10:55:39,Euro Heads for Another Weekly Decline
2014-08-29 01:23:21,Yen Halts Rally as Economic Data Provides Mixed Picture
2014-08-28 23:21:02,"Dollar Gains on Domestic Data, Loses Ground vs. Yen"
2014-08-28 15:17:24,Taiwan Dollar Gains on Capital Inflows
2014-08-28 15:05:22,"Ringgit Retreats vs. Dollar, Retains Optimistic Prospects"
2014-08-28 12:09:23,Canadian Dollar Retains Strength
2014-08-28 11:21:36,Canadian Dollar Retain Strength
2014-08-28 05:01:35,Aussie Climbs on Capex Data
2014-08-28 00:45:05,Dollar Halts Rally as Traders Trim ECB Easing Bets
2014-08-27 22:30:12,NZ Dollar Gains on Fonterra Dairy Price Forecast
